type	family	province	isp	host	ip	port	target	backup_host	backup_ip	backup_port	backup_target
cdn	6	陕西	联通	sn-cu-v6.ibsgss.uk	2408:874f:a000:1:8000:0:b00:90	80	sn-cu-v6.ip.zstaticcdn.com	bak.sn-cu-v6.ibsgss.uk		80	xa-cu-v6.ip.zstaticcdn.com
cdn	4	陕西	移动	sn-cm-v4.ibsgss.uk	218.200.36.30	80	sn-cm-v4.ip.zstaticcdn.com	bak.sn-cm-v4.ibsgss.uk	36.133.96.128	80	sn-xian-cm-v4.ip.zstaticcdn.com
cdn	6	陕西	移动	sn-cm-v6.ibsgss.uk	2409:8c70:3a08:7:8000:0:b00:34	80	sn-cm-v6.ip.zstaticcdn.com	bak.sn-cm-v6.ibsgss.uk		80	xa-cm-v6.ip.zstaticcdn.com
cdn	4	甘肃	电信	gs-ct-v4.ibsgss.uk	113.142.39.64	80	gs-ct-v4.ip.zstaticcdn.com	bak.gs-ct-v4.ibsgss.uk	125.75.103.73	80	gs-lanzhou-ct-v4.ip.zstaticcdn.com
cdn	6	甘肃	电信	gs-ct-v6.ibsgss.uk	240e:bf:c800:2904:8000:0:b00:77	80	gs-ct-v6.ip.zstaticcdn.com	bak.gs-ct-v6.ibsgss.uk		80	lz-ct-v6.ip.zstaticcdn.com
cdn	4	甘肃	联通	gs-cu-v4.ibsgss.uk	116.176.34.50	80	gs-cu-v4.ip.zstaticcdn.com	bak.gs-cu-v4.ibsgss.uk		80	lz-cu-v4.ip.zstaticcdn.com
cdn	6	甘肃	联通	gs-cu-v6.ibsgss.uk	2408:8001:c01d:7:8000:0:b00:34	80	gs-cu-v6.ip.zstaticcdn.com	bak.gs-cu-v6.ibsgss.uk		80	lz-cu-v6.ip.zstaticcdn.com
cdn	4	甘肃	移动	gs-cm-v4.ibsgss.uk	117.156.11.227	80	gs-cm-v4.ip.zstaticcdn.com	bak.gs-cm-v4.ibsgss.uk	211.139.91.37	80	gs.10086.cn
cdn	6	甘肃	移动	gs-cm-v6.ibsgss.uk	2409:8c74:f100:404:8000:0:b00:99	80	gs-cm-v6.ip.zstaticcdn.com	bak.gs-cm-v6.ibsgss.uk		80	lz-cm-v6.ip.zstaticcdn.com
cdn	4	青海	电信	qh-ct-v4.ibsgss.uk	118.213.159.254	80	qh-ct-v4.ip.zstaticcdn.com	bak.qh-ct-v4.ibsgss.uk	223.221.8.12	443	qh.189.cn
cdn	6	青海	电信	qh-ct-v6.ibsgss.uk	240e:90:2006:2:8000:0:b00:84	80	qh-ct-v6.ip.zstaticcdn.com	bak.qh-ct-v6.ibsgss.uk		80	xn-ct-v6.ip.zstaticcdn.com
cdn	4	青海	联通	qh-cu-v4.ibsgss.uk	43.242.183.150	80	qh-cu-v4.ip.zstaticcdn.com	bak.qh-cu-v4.ibsgss.uk	139.170.157.88	80	qh-xining-cu-v4.ip.zstaticcdn.com
cdn	6	青海	联通	qh-cu-v6.ibsgss.uk	2408:8776:1:13:8000:0:b00:223	80	qh-cu-v6.ip.zstaticcdn.com	bak.qh-cu-v6.ibsgss.uk		80	xn-cu-v6.ip.zstaticcdn.com
cdn	4	青海	移动	qh-cm-v4.ibsgss.uk	111.44.158.47	80	qh-cm-v4.ip.zstaticcdn.com	bak.qh-cm-v4.ibsgss.uk		80	xn-cm-v4.ip.zstaticcdn.com
cdn	6	青海	移动	qh-cm-v6.ibsgss.uk	2409:8c78:100:30:8000:0:b00:98	80	qh-cm-v6.ip.zstaticcdn.com	bak.qh-cm-v6.ibsgss.uk		80	xn-cm-v6.ip.zstaticcdn.com
cdn	4	内蒙古	电信	nm-ct-v4.ibsgss.uk	219.148.161.68	80	nm-ct-v4.ip.zstaticcdn.com	bak.nm-ct-v4.ibsgss.uk	150.223.192.249	80	nm-huhehaote-ct-v4.ip.zstaticcdn.com
cdn	6	内蒙古	电信	nm-ct-v6.ibsgss.uk	240e:918:8011:8000::b00:85	80	nm-ct-v6.ip.zstaticcdn.com	bak.nm-ct-v6.ibsgss.uk		80	hhht-ct-v6.ip.zstaticcdn.com
cdn	4	内蒙古	联通	nm-cu-v4.ibsgss.uk	116.95.24.2	80	nm-cu-v4.ip.zstaticcdn.com	bak.nm-cu-v4.ibsgss.uk	106.74.14.40	80	nm-huhehaote-cu-v4.ip.zstaticcdn.com
cdn	6	内蒙古	联通	nm-cu-v6.ibsgss.uk	2408:872b:e02:12:8000:0:b00:8	80	nm-cu-v6.ip.zstaticcdn.com	bak.nm-cu-v6.ibsgss.uk		80	hhht-cu-v6.ip.zstaticcdn.com
cdn	4	内蒙古	移动	nm-cm-v4.ibsgss.uk	218.202.107.179	80	nm-cm-v4.ip.zstaticcdn.com	bak.nm-cm-v4.ibsgss.uk	36.134.88.65	80	nm-huhehaote-cm-v4.ip.zstaticcdn.com
cdn	6	内蒙古	移动	nm-cm-v6.ibsgss.uk	2409:8c10:c00:88:8000:0:b00:69	80	nm-cm-v6.ip.zstaticcdn.com	bak.nm-cm-v6.ibsgss.uk		80	hhht-cm-v6.ip.zstaticcdn.com
cdn	4	广西	电信	gx-ct-v4.ibsgss.uk	171.111.157.174	80	gx-ct-v4.ip.zstaticcdn.com	bak.gx-ct-v4.ibsgss.uk	116.8.128.2	443	gx.189.cn
cdn	6	广西	电信	gx-ct-v6.ibsgss.uk	240e:951:2c10:5800:8000:0:b00:9	80	gx-ct-v6.ip.zstaticcdn.com	bak.gx-ct-v6.ibsgss.uk		80	nn-ct-v6.ip.zstaticcdn.com
cdn	4	广西	联通	gx-cu-v4.ibsgss.uk	182.90.241.48	80	gx-cu-v4.ip.zstaticcdn.com	bak.gx-cu-v4.ibsgss.uk	182.91.12.76	80	gx-guilin-cu-v4.ip.zstaticcdn.com
cdn	6	广西	联通	gx-cu-v6.ibsgss.uk	2408:875c:3000:5:8000:0:b00:226	80	gx-cu-v6.ip.zstaticcdn.com	bak.gx-cu-v6.ibsgss.uk		80	nn-cu-v6.ip.zstaticcdn.com
cdn	4	广西	移动	gx-cm-v4.ibsgss.uk	36.136.125.169	80	gx-cm-v4.ip.zstaticcdn.com	bak.gx-cm-v4.ibsgss.uk	112.54.48.41	443	gx.10086.cn
cdn	6	广西	移动	gx-cm-v6.ibsgss.uk	2409:8c5c:110:27:8000:0:b00:99	80	gx-cm-v6.ip.zstaticcdn.com	bak.gx-cm-v6.ibsgss.uk		80	nn-cm-v6.ip.zstaticcdn.com
cdn	4	西藏	电信	xz-ct-v4.ibsgss.uk	118.112.229.218	80	xz-ct-v4.ip.zstaticcdn.com	bak.xz-ct-v4.ibsgss.uk	113.62.183.157	80	xz-lasa-ct-v4.ip.zstaticcdn.com
cdn	6	西藏	电信	xz-ct-v6.ibsgss.uk	240e:d9:ac01:80::b00:95	80	xz-ct-v6.ip.zstaticcdn.com	bak.xz-ct-v6.ibsgss.uk		80	lasa-ct-v6.ip.zstaticcdn.com
cdn	4	西藏	联通	xz-cu-v4.ibsgss.uk	116.172.153.99	80	xz-cu-v4.ip.zstaticcdn.com	bak.xz-cu-v4.ibsgss.uk		80	lasa-cu-v4.ip.zstaticcdn.com
cdn	6	西藏	联通	xz-cu-v6.ibsgss.uk	2408:876e:3:0:8000:0:b00:227	80	xz-cu-v6.ip.zstaticcdn.com	bak.xz-cu-v6.ibsgss.uk		80	lasa-cu-v6.ip.zstaticcdn.com
cdn	4	西藏	移动	xz-cm-v4.ibsgss.uk	117.180.231.226	80	xz-cm-v4.ip.zstaticcdn.com	bak.xz-cm-v4.ibsgss.uk		80	lasa-cm-v4.ip.zstaticcdn.com
cdn	6	西藏	移动	xz-cm-v6.ibsgss.uk	2409:8c7e:0:18:8000:0:b00:227	80	xz-cm-v6.ip.zstaticcdn.com	bak.xz-cm-v6.ibsgss.uk		80	lasa-cm-v6.ip.zstaticcdn.com
cdn	4	宁夏	电信	nx-ct-v4.ibsgss.uk	222.75.44.145	80	nx-ct-v4.ip.zstaticcdn.com	bak.nx-ct-v4.ibsgss.uk	61.133.213.210	443	nx.189.cn
cdn	6	宁夏	电信	nx-ct-v6.ibsgss.uk	240e:91c:0:5:8000:0:b00:227	80	nx-ct-v6.ip.zstaticcdn.com	bak.nx-ct-v6.ibsgss.uk		80	yinchuan-ct-v6.ip.zstaticcdn.com
cdn	4	宁夏	联通	nx-cu-v4.ibsgss.uk	42.63.59.199	80	nx-cu-v4.ip.zstaticcdn.com	bak.nx-cu-v4.ibsgss.uk	42.63.68.8	80	nx-yinchuan-cu-v4.ip.zstaticcdn.com
cdn	6	宁夏	联通	nx-cu-v6.ibsgss.uk	2408:8778:109:2:8000:0:b00:94	80	nx-cu-v6.ip.zstaticcdn.com	bak.nx-cu-v6.ibsgss.uk		80	yinchuan-cu-v6.ip.zstaticcdn.com
cdn	4	宁夏	移动	nx-cm-v4.ibsgss.uk	111.51.76.214	80	nx-cm-v4.ip.zstaticcdn.com	bak.nx-cm-v4.ibsgss.uk	218.203.120.131	443	nx.10086.cn
cdn	6	宁夏	移动	nx-cm-v6.ibsgss.uk	2409:8c7a:a01:70:8000:0:b00:87	80	nx-cm-v6.ip.zstaticcdn.com	bak.nx-cm-v6.ibsgss.uk		80	yinchuan-cm-v6.ip.zstaticcdn.com
cdn	4	新疆	电信	xj-ct-v4.ibsgss.uk	113.142.202.54	80	xj-ct-v4.ip.zstaticcdn.com	bak.xj-ct-v4.ibsgss.uk	120.71.61.247	80	xj-wulumuqi-ct-v4.ip.zstaticcdn.com
cdn	6	新疆	电信	xj-ct-v6.ibsgss.uk	240e:bf:b800:4115:8000:0:b00:95	80	xj-ct-v6.ip.zstaticcdn.com	bak.xj-ct-v6.ibsgss.uk		80	wlmq-ct-v6.ip.zstaticcdn.com
cdn	4	新疆	联通	xj-cu-v4.ibsgss.uk	116.178.158.248	80	xj-cu-v4.ip.zstaticcdn.com	bak.xj-cu-v4.ibsgss.uk	124.88.196.248	80	xj-bayinguoleng-cu-v4.ip.zstaticcdn.com
cdn	6	新疆	联通	xj-cu-v6.ibsgss.uk	2408:877a:2000:30:8000:0:b00:74	80	xj-cu-v6.ip.zstaticcdn.com	bak.xj-cu-v6.ibsgss.uk		80	wlmq-cu-v6.ip.zstaticcdn.com
cdn	4	新疆	移动	xj-cm-v4.ibsgss.uk	36.189.15.245	80	xj-cm-v4.ip.zstaticcdn.com	bak.xj-cm-v4.ibsgss.uk	221.181.13.25	443	xj.10086.cn
cdn	6	新疆	移动	xj-cm-v6.ibsgss.uk	2409:8c70:3a08:7:8000:0:b00:38	80	xj-cm-v6.ip.zstaticcdn.com	bak.xj-cm-v6.ibsgss.uk		80	wlmq-cm-v6.ip.zstaticcdn.com
cdn	4	北京	电信	bj-ct-v4.ibsgss.uk	106.37.68.13	80	bj-ct-v4.ip.zstaticcdn.com	bak.bj-ct-v4.ibsgss.uk	106.37.68.13	443	bj.189.cn
cdn	6	北京	电信	bj-ct-v6.ibsgss.uk	240e:904:800:1f80::b00:123	80	bj-ct-v6.ip.zstaticcdn.com	bak.bj-ct-v6.ibsgss.uk	240e:904:800:1f80::b00:123	80	bj-ct-v6.ip.zstaticcdn.com
cdn	4	北京	联通	bj-cu-v4.ibsgss.uk	221.222.185.232	80	bj-cu-v4.ip.zstaticcdn.com	bak.bj-cu-v4.ibsgss.uk	221.222.185.232	80	bj-cu-v4.ip.zstaticcdn.com
cdn	6	北京	联通	bj-cu-v6.ibsgss.uk	2408:8706:0:dd80::b00:95	80	bj-cu-v6.ip.zstaticcdn.com	bak.bj-cu-v6.ibsgss.uk	2408:8706:0:dd80::b00:95	80	bj-cu-v6.ip.zstaticcdn.com
cdn	4	北京	移动	bj-cm-v4.ibsgss.uk	211.136.25.153	80	bj-cm-v4.ip.zstaticcdn.com	bak.bj-cm-v4.ibsgss.uk	211.136.25.153	80	bj-cm-v4.ip.zstaticcdn.com
cdn	6	北京	移动	bj-cm-v6.ibsgss.uk	2409:8c04:1007:a008:8000:0:b00:91	80	bj-cm-v6.ip.zstaticcdn.com	bak.bj-cm-v6.ibsgss.uk	2409:8c04:1007:a008:8000:0:b00:91	80	bj-cm-v6.ip.zstaticcdn.com
cdn	4	天津	电信	tj-ct-v4.ibsgss.uk	123.151.109.108	80	tj-ct-v4.ip.zstaticcdn.com	bak.tj-ct-v4.ibsgss.uk	221.238.15.10	443	tj.189.cn
cdn	6	天津	电信	tj-ct-v6.ibsgss.uk	240e:904:800:1f80::b00:137	80	tj-ct-v6.ip.zstaticcdn.com	bak.tj-ct-v6.ibsgss.uk	240e:904:800:1f80::b00:137	80	tj-ct-v6.ip.zstaticcdn.com
cdn	4	天津	联通	tj-cu-v4.ibsgss.uk	117.8.227.168	80	tj-cu-v4.ip.zstaticcdn.com	bak.tj-cu-v4.ibsgss.uk	117.8.227.168	80	tj-cu-v4.ip.zstaticcdn.com
cdn	6	天津	联通	tj-cu-v6.ibsgss.uk	2408:871a:4800:40f::b00:97	80	tj-cu-v6.ip.zstaticcdn.com	bak.tj-cu-v6.ibsgss.uk	2408:871a:4800:40f::b00:97	80	tj-cu-v6.ip.zstaticcdn.com
cdn	4	天津	移动	tj-cm-v4.ibsgss.uk	211.103.90.101	80	tj-cm-v4.ip.zstaticcdn.com	bak.tj-cm-v4.ibsgss.uk	117.131.199.193	443	117.131.199.193
cdn	6	天津	移动	tj-cm-v6.ibsgss.uk	2409:8c02:11c:38::b00:146	80	tj-cm-v6.ip.zstaticcdn.com	bak.tj-cm-v6.ibsgss.uk	2409:8c02:11c:38::b00:146	80	tj-cm-v6.ip.zstaticcdn.com
cdn	4	上海	电信	sh-ct-v4.ibsgss.uk	101.226.101.195	80	sh-ct-v4.ip.zstaticcdn.com	bak.sh-ct-v4.ibsgss.uk	101.95.52.35	80	sh.189.cn
cdn	6	上海	电信	sh-ct-v6.ibsgss.uk	240e:96c:1100:6a80::b00:94	80	sh-ct-v6.ip.zstaticcdn.com	bak.sh-ct-v6.ibsgss.uk	240e:96c:1100:6a80::b00:94	80	sh-ct-v6.ip.zstaticcdn.com
cdn	4	上海	联通	sh-cu-v4.ibsgss.uk	112.64.235.107	80	sh-cu-v4.ip.zstaticcdn.com	bak.sh-cu-v4.ibsgss.uk	112.64.235.107	80	sh-cu-v4.ip.zstaticcdn.com
cdn	6	上海	联通	sh-cu-v6.ibsgss.uk	2408:873c:6810:5:8000:0:b00:220	80	sh-cu-v6.ip.zstaticcdn.com	bak.sh-cu-v6.ibsgss.uk	2408:873c:6810:5:8000:0:b00:220	80	sh-cu-v6.ip.zstaticcdn.com
cdn	4	上海	移动	sh-cm-v4.ibsgss.uk	117.185.117.109	80	sh-cm-v4.ip.zstaticcdn.com	bak.sh-cm-v4.ibsgss.uk	117.185.117.109	80	sh-cm-v4.ip.zstaticcdn.com
cdn	6	上海	移动	sh-cm-v6.ibsgss.uk	2409:8c1e:75b0:2003:8000:0:b00:62	80	sh-cm-v6.ip.zstaticcdn.com	bak.sh-cm-v6.ibsgss.uk	2409:8c1e:75b0:2003:8000:0:b00:62	80	sh-cm-v6.ip.zstaticcdn.com
cdn	4	重庆	电信	cq-ct-v4.ibsgss.uk	119.84.169.8	80	cq-ct-v4.ip.zstaticcdn.com	bak.cq-ct-v4.ibsgss.uk	219.152.188.41	443	cq.189.cn
cdn	6	重庆	电信	cq-ct-v6.ibsgss.uk	240e:930:1000::1d0	80	cq-ct-v6.ip.zstaticcdn.com	bak.cq-ct-v6.ibsgss.uk	240e:930:1000::1d0	80	cq-ct-v6.ip.zstaticcdn.com
cdn	4	重庆	联通	cq-cu-v4.ibsgss.uk	58.144.112.204	80	cq-cu-v4.ip.zstaticcdn.com	bak.cq-cu-v4.ibsgss.uk	58.144.112.204	80	cq-cu-v4.ip.zstaticcdn.com
cdn	6	重庆	联通	cq-cu-v6.ibsgss.uk	2408:8763:0:2c5:8000:0:b00:71	80	cq-cu-v6.ip.zstaticcdn.com	bak.cq-cu-v6.ibsgss.uk	2408:8763:0:2c5:8000:0:b00:71	80	cq-cu-v6.ip.zstaticcdn.com
cdn	4	重庆	移动	cq-cm-v4.ibsgss.uk	183.204.210.215	80	cq-cm-v4.ip.zstaticcdn.com	bak.cq-cm-v4.ibsgss.uk	218.201.25.131	80	cq.10086.cn
cdn	6	重庆	移动	cq-cm-v6.ibsgss.uk	2409:8c44:2:ff16:8000:0:b00:87	80	cq-cm-v6.ip.zstaticcdn.com	bak.cq-cm-v6.ibsgss.uk	2409:8c44:2:ff16:8000:0:b00:87	80	cq-cm-v6.ip.zstaticcdn.com
cernet	4	河北	CERNET	cernet-he-v4.ibsgss.uk	115.24.175.50	443	www.hebut.edu.cn				
cernet2	6	河北	CERNET2	cernet2-he-v6.ibsgss.uk	2001:250:405:12::50	443	www.hebut.edu.cn				
cernet	4	山西	CERNET	cernet-sx-v4.ibsgss.uk	202.207.240.104	443	www.tyut.edu.cn				
cernet2	6	山西	CERNET2	cernet2-sx-v6.ibsgss.uk	2001:250:c01:5000:cacf:f068::	443	www.tyut.edu.cn				
cernet	4	辽宁	CERNET	cernet-ln-v4.ibsgss.uk	202.118.76.222	443	www.dlut.edu.cn				
cernet2	6	辽宁	CERNET2	cernet2-ln-v6.ibsgss.uk	2001:da8:a800:7::222	443	www.dlut.edu.cn				
cernet	4	吉林	CERNET	cernet-jl-v4.ibsgss.uk	202.198.16.83	443	www.jlu.edu.cn				
cernet2	6	吉林	CERNET2	cernet2-jl-v6.ibsgss.uk	2001:da8:b000::80	443	www.jlu.edu.cn				
cernet	4	黑龙江	CERNET	cernet-hl-v4.ibsgss.uk	202.118.254.135	443	www.hit.edu.cn				
cernet2	6	黑龙江	CERNET2	cernet2-hl-v6.ibsgss.uk	2001:da8:b800:253::c0a8:3208	443	www.hit.edu.cn				
cernet	4	江苏	CERNET	cernet-js-v4.ibsgss.uk	202.119.32.7	443	www.nju.edu.cn				
cernet2	6	江苏	CERNET2	cernet2-js-v6.ibsgss.uk	2001:da8:1007::9999	443	www.nju.edu.cn				
cernet	4	浙江	CERNET	cernet-zj-v4.ibsgss.uk	210.33.16.1	443	www.nbu.edu.cn				
cernet2	6	浙江	CERNET2	cernet2-zj-v6.ibsgss.uk	2001:da8:e028:1000::122	443	www.nbu.edu.cn				
cernet	4	安徽	CERNET	cernet-ah-v4.ibsgss.uk	210.45.240.198	443	www.hfut.edu.cn	bak.cernet-ah-v4.ibsgss.uk	210.45.96.212	443	www.ahmu.edu.cn
cernet2	6	安徽	CERNET2	cernet2-ah-v6.ibsgss.uk	2001:250:5401:160::55	443	www.ahu.edu.cn	bak.cernet2-ah-v6.ibsgss.uk	2001:da8:d813:195::72	443	www.ahnu.edu.cn
cernet	4	福建	CERNET	cernet-fj-v4.ibsgss.uk	219.229.81.211	443	www.xmu.edu.cn				
cernet2	6	福建	CERNET2	cernet2-fj-v6.ibsgss.uk	2001:da8:e800:251c::211	443	www.xmu.edu.cn				
cernet	4	江西	CERNET	cernet-jx-v4.ibsgss.uk	219.229.232.50	443	www.jxust.edu.cn				
cernet2	6	江西	CERNET2	cernet2-jx-v6.ibsgss.uk	2001:250:6c0b:6010::10:50	443	www.jxust.edu.cn				
cernet	4	山东	CERNET	cernet-sd-v4.ibsgss.uk	202.194.7.118	443	www.sdu.edu.cn				
cernet2	6	山东	CERNET2	cernet2-sd-v6.ibsgss.uk	2001:da8:7000:7:202:194:7:118	443	www.sdu.edu.cn				
cernet	4	河南	CERNET	cernet-ha-v4.ibsgss.uk	202.196.64.48	443	www.zzu.edu.cn				
cernet2	6	河南	CERNET2	cernet2-ha-v6.ibsgss.uk	2001:da8:5000:6c00::47	443	www.zzu.edu.cn				
cernet	4	湖北	CERNET	cernet-hb-v4.ibsgss.uk	115.156.123.19	443	www.whu.edu.cn				
cernet2	6	湖北	CERNET2	cernet2-hb-v6.ibsgss.uk	2001:250:4001:4::8	443	www.whu.edu.cn				
cernet	4	湖南	CERNET	cernet-hn-v4.ibsgss.uk	202.197.61.57	443	www.csu.edu.cn	bak.cernet-hn-v4.ibsgss.uk	202.197.224.18	443	www.xtu.edu.cn
cernet2	6	湖南	CERNET2	cernet2-hn-v6.ibsgss.uk	2001:250:4400:64::57	443	www.csu.edu.cn	bak.cernet2-hn-v6.ibsgss.uk	2001:da8:d00a:fffd::18	443	www.xtu.edu.cn
cernet	4	广东	CERNET	cernet-gd-v4.ibsgss.uk	202.116.64.8	443	www.sysu.edu.cn				
cernet2	6	广东	CERNET2	cernet2-gd-v6.ibsgss.uk	2001:da8:2000:2193::28	443	www.scut.edu.cn				
cernet	4	海南	CERNET	cernet-hi-v4.ibsgss.uk	210.37.79.21	443	www.hainanu.edu.cn	bak.cernet-hi-v4.ibsgss.uk	210.37.79.21	443	www.muhn.edu.cn
cernet2	6	海南	CERNET2	cernet2-hi-v6.ibsgss.uk	2001:250:3801:207:2::a	443	www.hainanu.edu.cn	bak.cernet2-hi-v6.ibsgss.uk	2001:250:3802:2001::13	443	www.muhn.edu.cn
cernet	4	四川	CERNET	cernet-sc-v4.ibsgss.uk	211.83.159.100	443	www.scu.edu.cn				
cernet2	6	四川	CERNET2	cernet2-sc-v6.ibsgss.uk		443	www.scu.edu.cn				
cernet	4	贵州	CERNET	cernet-gz-v4.ibsgss.uk	210.40.12.58	443	www.gzu.edu.cn				
cernet2	6	贵州	CERNET2	cernet2-gz-v6.ibsgss.uk	2001:250:2c00::60	443	www.gzu.edu.cn				
cernet	4	云南	CERNET	cernet-yn-v4.ibsgss.uk	113.55.13.95	443	www.ynnu.edu.cn	bak.cernet-yn-v4.ibsgss.uk	113.55.13.95	443	www.ynu.edu.cn
cernet2	6	云南	CERNET2	cernet2-yn-v6.ibsgss.uk	2001:250:2800:0:28:0:13:95	443	www.ynnu.edu.cn	bak.cernet2-yn-v6.ibsgss.uk	2001:250:2800:0:28:0:13:95	443	www.ynu.edu.cn
cernet	4	陕西	CERNET	cernet-sn-v4.ibsgss.uk	202.117.1.13	443	www.xjtu.edu.cn				
cernet2	6	陕西	CERNET2	cernet2-sn-v6.ibsgss.uk	2001:250:1001:1::ca75:10d	443	www.xjtu.edu.cn				
cernet	4	甘肃	CERNET	cernet-gs-v4.ibsgss.uk	202.201.0.81	443	www.lzu.edu.cn				
cernet2	6	甘肃	CERNET2	cernet2-gs-v6.ibsgss.uk	2001:da8:c000:2::2026	443	www.lzu.edu.cn				
cernet	4	青海	CERNET	cernet-qh-v4.ibsgss.uk	210.27.177.240	443	www.qhu.edu.cn				
cernet2	6	青海	CERNET2	cernet2-qh-v6.ibsgss.uk	2001:250:1e00:2::144:28	443	www.qhnu.edu.cn				
cernet	4	内蒙古	CERNET	cernet-nm-v4.ibsgss.uk	183.175.40.132	443	www.imu.edu.cn				
cernet2	6	内蒙古	CERNET2	cernet2-nm-v6.ibsgss.uk	2001:da8:21d:c101::2	443	www.imu.edu.cn				
cernet	4	广西	CERNET	cernet-gx-v4.ibsgss.uk	210.36.16.35	443	www.gxu.edu.cn				
cernet2	6	广西	CERNET2	cernet2-gx-v6.ibsgss.uk	2001:250:3401:1::35	443	www.gxu.edu.cn				
cernet	4	西藏	CERNET	cernet-xz-v4.ibsgss.uk	202.200.16.13	443	www.xzmu.edu.cn				
cernet2	6	西藏	CERNET2	cernet2-xz-v6.ibsgss.uk	2001:da8:4023:16::13	443	www.xzmu.edu.cn				
cernet	4	宁夏	CERNET	cernet-nx-v4.ibsgss.uk	222.23.220.245	443	www.nxu.edu.cn				
cernet2	6	宁夏	CERNET2	cernet2-nx-v6.ibsgss.uk	2001:250:1c00:1::245	443	www.nxu.edu.cn				
cernet	4	新疆	CERNET	cernet-xj-v4.ibsgss.uk	111.115.76.75	443	www.xju.edu.cn				
cernet2	6	新疆	CERNET2	cernet2-xj-v6.ibsgss.uk	2001:250:1800:1997::4	443	www.xju.edu.cn				
cernet	4	北京	CERNET	cernet-bj-v4.ibsgss.uk	101.6.15.66	443	www.tsinghua.edu.cn				
cernet2	6	北京	CERNET2	cernet2-bj-v6.ibsgss.uk	2402:f000:1:402:101:6:15:66	443	www.tsinghua.edu.cn				
cernet	4	天津	CERNET	cernet-tj-v4.ibsgss.uk	202.113.2.198	443	www.tju.edu.cn				
cernet2	6	天津	CERNET2	cernet2-tj-v6.ibsgss.uk	2001:da8:a000:ab23::10	443	www.tju.edu.cn				
cernet	4	上海	CERNET	cernet-sh-v4.ibsgss.uk	202.120.2.114	443	www.sjtu.edu.cn				
cernet2	6	上海	CERNET2	cernet2-sh-v6.ibsgss.uk	2001:da8:8000:6181:202:120:2:114	443	www.sjtu.edu.cn				
cernet	4	重庆	CERNET	cernet-cq-v4.ibsgss.uk	202.202.2.6	443	www.cqu.edu.cn				
cernet2	6	重庆	CERNET2	cernet2-cq-v6.ibsgss.uk	2001:da8:c800:100:caca:206::	443	www.cqu.edu.cn				
tos	4	北京	电信	tos-bj-ct-v4.ibsgss.uk	42.81.80.86	443	tos-cn-beijing.volces.com				
tos	4	北京	联通	tos-bj-cu-v4.ibsgss.uk	119.250.10.100	443	tos-cn-beijing.volces.com	bak.tos-bj-cu-v4.ibsgss.uk	119.250.10.102	443	119.250.10.102
tos	4	北京	联通	bak.tos-bj-cu-v4.ibsgss.uk	119.250.10.102	443	tos-cn-beijing.volces.com	bak2.tos-bj-cu-v4.ibsgss.uk	119.250.10.0	443	119.250.10.0
tos	4	北京	联通	bak2.tos-bj-cu-v4.ibsgss.uk	119.250.10.0	443	tos-cn-beijing.volces.com	bak3.tos-bj-cu-v4.ibsgss.uk	221.194.175.109	443	221.194.175.109
tos	4	北京	联通	bak3.tos-bj-cu-v4.ibsgss.uk	221.194.175.109	443	tos-cn-beijing.volces.com				
tos	4	北京	移动	tos-bj-cm-v4.ibsgss.uk	120.255.0.180	443	tos-cn-beijing.volces.com				
tos	4	上海	电信	tos-sh-ct-v4.ibsgss.uk	180.97.50.1	443	tos-cn-shanghai.volces.com	bak.tos-sh-ct-v4.ibsgss.uk	180.97.50.130	443	180.97.50.130
tos	4	上海	电信	bak.tos-sh-ct-v4.ibsgss.uk	180.97.50.130	443	tos-cn-shanghai.volces.com				
tos	4	上海	联通	tos-sh-cu-v4.ibsgss.uk	116.147.21.130	443	tos-cn-shanghai.volces.com	bak.tos-sh-cu-v4.ibsgss.uk	116.147.21.1	443	116.147.21.1
tos	4	上海	联通	bak.tos-sh-cu-v4.ibsgss.uk	116.147.21.1	443	tos-cn-shanghai.volces.com				
tos	4	上海	移动	tos-sh-cm-v4.ibsgss.uk	36.151.164.132	443	tos-cn-shanghai.volces.com	bak.tos-sh-cm-v4.ibsgss.uk	36.151.164.131	443	36.151.164.131
tos	4	上海	移动	bak.tos-sh-cm-v4.ibsgss.uk	36.151.164.131	443	tos-cn-shanghai.volces.com				
tos	4	广东	电信	tos-gd-ct-v4.ibsgss.uk	14.119.67.1	443	tos-cn-guangzhou.volces.com	bak.tos-gd-ct-v4.ibsgss.uk	14.119.66.129	443	14.119.66.129
tos	4	广东	电信	bak.tos-gd-ct-v4.ibsgss.uk	14.119.66.129	443	tos-cn-guangzhou.volces.com	bak2.tos-gd-ct-v4.ibsgss.uk	14.119.66.1	443	14.119.66.1
tos	4	广东	电信	bak2.tos-gd-ct-v4.ibsgss.uk	14.119.66.1	443	tos-cn-guangzhou.volces.com				
tos	4	广东	联通	tos-gd-cu-v4.ibsgss.uk	157.255.228.103	443	tos-cn-guangzhou.volces.com	bak.tos-gd-cu-v4.ibsgss.uk	157.255.228.134	443	157.255.228.134
tos	4	广东	联通	bak.tos-gd-cu-v4.ibsgss.uk	157.255.228.134	443	tos-cn-guangzhou.volces.com	bak2.tos-gd-cu-v4.ibsgss.uk	157.255.228.102	443	157.255.228.102
tos	4	广东	联通	bak2.tos-gd-cu-v4.ibsgss.uk	157.255.228.102	443	tos-cn-guangzhou.volces.com				
